Date,Cumulative_Return
2016-07-11,0.0005757884460397822
2016-07-12,0.0005801409150556491
2016-07-13,0.000579198142329318
2016-07-14,0.0005803042912817524
2016-07-15,0.000580645456357054
2016-07-18,0.00058252881764842
2016-07-19,0.0005795380735138522
2016-07-20,0.0005840126863123629
2016-07-21,0.0005819601998879875
2016-07-22,0.0005814613205856745
2016-07-25,0.000580900386368155
2016-07-26,0.000583829007918979
2016-07-27,0.00058493768769452
2016-07-28,0.00058592809655722
2016-07-29,0.0005874082054106999
2016-08-01,0.0005872527881560785
2016-08-02,0.00058126058161867
2016-08-03,0.000585106634701793
2016-08-04,0.0005858684231170308
2016-08-05,0.0005929489009093292
2016-08-08,0.0005921772063919306
2016-08-09,0.0005912227000754999
2016-08-10,0.0005885127777505161
2016-08-11,0.000590816919790571
2016-08-12,0.000591365167638358
2016-08-15,0.0005948850492083491
2016-08-16,0.0005909813606563841
2016-08-17,0.0005899525297092811
2016-08-18,0.0005944633248113895
2016-08-19,0.0005945698060780824
2016-08-22,0.0005946185002567717
2016-08-23,0.0005983641638502846
2016-08-24,0.0005937764267127665
2016-08-25,0.0005940917534745793
2016-08-26,0.0005940974253124676
2016-08-29,0.0005961678873165344
2016-08-30,0.0005965523745308232
2016-08-31,0.0005945016949995274
2016-09-01,0.0005950919424226875
2016-09-02,0.0005968911017255607
2016-09-06,0.0005976176761564034
2016-09-07,0.0005999304824777507
2016-09-08,0.0006005806776747669
2016-09-09,0.0005895807415030596
2016-09-12,0.0005945807630551858
2016-09-13,0.0005865824724506918
2016-09-14,0.0005866252661841376
2016-09-15,0.0005922415687416027
2016-09-16,0.00059186467535155
2016-09-19,0.0005933169640903735
2016-09-20,0.0005935643855903283
2016-09-21,0.0005981460946011818
2016-09-22,0.0006032246057929846
2016-09-23,0.0006014739379214262
2016-09-26,0.0005957825149538465
2016-09-27,0.0005989408938620322
2016-09-28,0.0006013599141216908
2016-09-29,0.0005960464285743594
2016-09-30,0.0006015992449623919
2016-10-03,0.0006005486142379723
2016-10-04,0.0005984966163437022
2016-10-05,0.0006028395022936728
2016-10-06,0.000602081650852071
2016-10-07,0.0005998130465250107
2016-10-10,0.0006036301753618023
2016-10-11,0.0005953644477445508
2016-10-12,0.0005945533375149026
2016-10-13,0.0005893926903228763
2016-10-14,0.00058819714034275
2016-10-17,0.0005863831692418664
2016-10-18,0.0005881927852873226
2016-10-19,0.0005898435780005151
2016-10-20,0.0005901649613486715
2016-10-21,0.0005894942477302489
2016-10-24,0.0005912823104072817
2016-10-25,0.0005879603784033627
2016-10-26,0.0005851811784527428
2016-10-27,0.0005823007146761316
2016-10-28,0.000580010619968041
2016-10-31,0.000580019610318061
2016-11-01,0.0005760273121360182
2016-11-02,0.0005715024119812284
2016-11-03,0.0005669904132785675
2016-11-04,0.0005685288049237514
2016-11-07,0.0005786787133792437
2016-11-08,0.0005802504656864382
2016-11-09,0.0005920624945268127
2016-11-10,0.0005985205371936697
2016-11-11,0.0006080443855602802
2016-11-14,0.000612864642617561
2016-11-15,0.0006152637238387992
2016-11-16,0.0006174185737786164
2016-11-17,0.000619485550678256
2016-11-18,0.000620356601467309
2016-11-21,0.0006217940802308863
2016-11-22,0.000624374906724956
2016-11-23,0.0006259917003850202
2016-11-25,0.0006285622959016912
2016-11-28,0.0006234118423904533
2016-11-29,0.000622313224350135
2016-11-30,0.0006187999493041385
2016-12-01,0.0006140578250881656
2016-12-02,0.0006151440437842659
2016-12-05,0.0006220571046848811
2016-12-06,0.0006261621761771696
2016-12-07,0.00062996349908917
2016-12-08,0.0006364774555149832
2016-12-09,0.0006394540297467444
2016-12-12,0.0006346785267561383
2016-12-13,0.0006351385435974244
2016-12-14,0.0006301668013528605
2016-12-15,0.0006324067196818994
2016-12-16,0.0006316512218962345
2016-12-19,0.000634042278038871
2016-12-20,0.0006375633442265993
2016-12-21,0.0006346003472113004
2016-12-22,0.0006316947772466719
2016-12-23,0.0006352173386123816
2016-12-27,0.0006363600141363612
2016-12-28,0.0006317532681248128
2016-12-29,0.0006308635246845551
2016-12-30,0.000628349713129861
2017-01-03,0.0006354577474787515
2017-01-04,0.0006424718645521299
2017-01-05,0.0006386679836394293
2017-01-06,0.0006381207989283322
2017-01-09,0.0006365301571045201
2017-01-10,0.0006383528955007378
2017-01-11,0.000640613339394358
2017-01-12,0.0006363088940413153
2017-01-13,0.0006397519803167384
2017-01-17,0.0006329333655632485
2017-01-18,0.0006344608834307763
2017-01-19,0.0006327184436616395
2017-01-20,0.0006349973647439278
2017-01-23,0.0006329701974641111
2017-01-24,0.0006388061326862982
2017-01-25,0.0006440945400882914
2017-01-26,0.0006411389828533398
2017-01-27,0.0006420067010823871
2017-01-30,0.0006350718467920125
2017-01-31,0.0006375328790355628
2017-02-01,0.0006369088309075011
2017-02-02,0.0006359828674824541
2017-02-03,0.0006414076041385552
2017-02-06,0.0006392573628679621
2017-02-07,0.0006382816469046038
2017-02-08,0.0006366313059074091
2017-02-09,0.0006435898986369981
2017-02-10,0.0006480393450440936
2017-02-13,0.0006485830497815481
2017-02-14,0.0006492032274336701
2017-02-15,0.0006562440569384265
2017-02-16,0.0006487094676610461
2017-02-17,0.0006546094180592821
2017-02-21,0.000655321539207776
2017-02-22,0.0006550507338605183
2017-02-23,0.0006536045771392551
2017-02-24,0.0006543843793145321
2017-02-27,0.0006584809833378724
2017-02-28,0.0006518338109546828
2017-03-01,0.0006588661972195542
2017-03-02,0.0006543280007220709
2017-03-03,0.0006538171404260051
2017-03-06,0.0006538909232602919
2017-03-07,0.0006472110205850701
2017-03-08,0.0006461025132900033
2017-03-09,0.0006493457944478642
2017-03-10,0.000646166511619084
2017-03-13,0.0006481764501904408
2017-03-14,0.000645656463382771
2017-03-15,0.0006506725591954865
2017-03-16,0.0006521764795777152
2017-03-17,0.0006531873327750848
2017-03-20,0.0006528634670248668
2017-03-21,0.0006417600745449725
2017-03-22,0.0006412343038255663
2017-03-23,0.0006445256534994837
2017-03-24,0.0006449937148855778
2017-03-27,0.0006461233233179264
2017-03-28,0.0006494950186588522
2017-03-29,0.0006563463446447315
2017-03-30,0.0006547148948878867
2017-03-31,0.0006564300170326387
2017-04-03,0.0006554328141246124
2017-04-04,0.0006494796264724378
2017-04-05,0.000644448908563966
2017-04-06,0.0006475009634800966
2017-04-07,0.0006482291283007591
2017-04-10,0.0006483105122156996
2017-04-11,0.0006501133296847872
2017-04-12,0.0006457131386570225
2017-04-13,0.0006418555634131184
2017-04-17,0.0006409021737021625
2017-04-18,0.0006401186769879885
2017-04-19,0.0006367808718330537
2017-04-20,0.0006426677698940786
2017-04-21,0.0006414275890327392
2017-04-24,0.0006455246774670353
2017-04-25,0.0006497205848485788
2017-04-26,0.000651930484077301
2017-04-27,0.0006517723069314751
2017-04-28,0.0006491644446178224
2017-05-01,0.0006503125389245579
2017-05-02,0.000649892288669518
2017-05-03,0.0006462102317714713
2017-05-04,0.0006441171685998004
2017-05-05,0.0006461375018458337
2017-05-08,0.0006503337520145092
2017-05-09,0.0006522356529619078
2017-05-10,0.0006541676573610378
2017-05-11,0.0006509514607433431
2017-05-12,0.0006536100887528651
2017-05-15,0.0006513069919744652
2017-05-16,0.0006508114707846069
2017-05-17,0.000638760292740459
2017-05-18,0.0006405265865336851
2017-05-19,0.000642147032298146
2017-05-22,0.0006446376987538915
2017-05-23,0.0006446773736146216
2017-05-24,0.000642448156550568
2017-05-25,0.0006480769201631098
2017-05-26,0.0006482268427738802
2017-05-30,0.0006450738276675416
2017-05-31,0.0006440720150298063
2017-06-01,0.0006506365376564016
2017-06-02,0.0006538511615148401
2017-06-05,0.0006527207252611245
2017-06-06,0.0006516856796785486
2017-06-07,0.0006479027692252171
2017-06-08,0.0006528336518918376
2017-06-09,0.0006519013834458409
2017-06-12,0.0006510604075111726
2017-06-13,0.0006531389386377207
2017-06-14,0.000651062902630839
2017-06-15,0.000648675717974001
2017-06-16,0.0006429599560964228
2017-06-19,0.0006520527674129806
2017-06-20,0.000648144318742494
2017-06-21,0.000647407323548288
2017-06-22,0.0006509043888520694
2017-06-23,0.0006537980716958547
2017-06-26,0.0006548776523118693
2017-06-27,0.0006512131008113986
2017-06-28,0.0006572547974865728
2017-06-29,0.0006543136669623362
2017-06-30,0.0006552467106639703
2017-07-03,0.0006576178552220036
2017-07-05,0.0006565113373313558
2017-07-06,0.0006506566105828337
2017-07-07,0.0006554964399163588
2017-07-10,0.0006530368189292535
2017-07-11,0.0006538108837237377
2017-07-12,0.0006580690399806688
2017-07-13,0.0006585352624446372
2017-07-14,0.0006599924844086225
2017-07-17,0.0006602790866059305
2017-07-18,0.0006603115569077112
2017-07-19,0.0006637381847176549
2017-07-20,0.0006600946165362664
2017-07-21,0.0006630472554400857
2017-07-24,0.0006633403192264353
2017-07-25,0.0006644827904149775
2017-07-26,0.0006640977234517731
2017-07-27,0.0006607441336392572
2017-07-28,0.0006595941957325824
2017-07-31,0.0006628227628648897
2017-08-01,0.0006584876815933782
2017-08-02,0.0006582758974551517
2017-08-03,0.0006538009422265567
2017-08-04,0.0006605603321387932
2017-08-07,0.0006601262480818715
2017-08-08,0.0006526897332841397
2017-08-09,0.0006477853668536149
2017-08-10,0.0006403502261347338
2017-08-11,0.0006403348500769734
2017-08-14,0.0006477583124659958
2017-08-15,0.0006446091214897809
2017-08-16,0.0006500204938533205
2017-08-17,0.00063795703377445
2017-08-18,0.00063776016377326
2017-08-21,0.0006366856096200468
2017-08-22,0.00063599053983876
2017-08-23,0.0006392713006428963
2017-08-24,0.0006459670194292055
2017-08-25,0.0006483966012111875
2017-08-28,0.0006488471777139626
2017-08-29,0.0006498182571772482
2017-08-30,0.0006521973381365953
2017-08-31,0.0006563627244349224
2017-09-01,0.0006609079151078667
2017-09-05,0.0006578108731125631
2017-09-06,0.0006588340616606736
2017-09-07,0.0006587877463248848
2017-09-08,0.0006583205832613181
2017-09-11,0.000662703190358549
2017-09-12,0.0006655200789282834
2017-09-13,0.0006674437741998052
2017-09-14,0.0006665472731333111
2017-09-15,0.0006655144791785084
2017-09-18,0.0006736501534703176
2017-09-19,0.0006738337214866608
2017-09-20,0.0006739994246194314
2017-09-21,0.0006740366541682086
2017-09-22,0.0006772837051229885
2017-09-25,0.0006720958482397954
2017-09-26,0.000668817547950562
2017-09-27,0.00068153115873959
2017-09-28,0.0006778560296933911
2017-09-29,0.0006835927715489465
2017-10-02,0.0006890939697483667
2017-10-03,0.0006902221299134315
2017-10-04,0.000685569956097476
2017-10-05,0.0006884149459012168
2017-10-06,0.0006943400113854636
2017-10-09,0.0006925457527442447
2017-10-10,0.0006890404710142572
2017-10-11,0.0006926589262499228
2017-10-12,0.0006869557282098704
2017-10-13,0.0006819449814940981
2017-10-16,0.0006837372069765646
2017-10-17,0.0006852871192730703
2017-10-18,0.0006830482325301812
2017-10-19,0.0006820552267325919
2017-10-20,0.0006883442396070638
2017-10-23,0.0006811456906501423
2017-10-24,0.0006813893822017469
2017-10-25,0.0006776125639385011
2017-10-26,0.0006785645141251795
2017-10-27,0.0006815115552123441
2017-10-30,0.0006773175587686531
2017-10-31,0.0006787164866217665
2017-11-01,0.0006746682265812431
2017-11-02,0.0006763424157549824
2017-11-03,0.000681444735289416
2017-11-06,0.0006785718543038666
2017-11-07,0.0006753200363547318
2017-11-08,0.0006763215629572716
2017-11-09,0.0006728691904525075
2017-11-10,0.0006745103706218281
2017-11-13,0.0006725397953555312
2017-11-14,0.0006712802958375175
2017-11-15,0.0006702116914307776
2017-11-16,0.0006768703958943689
2017-11-17,0.0006792924648439946
2017-11-20,0.0006821094737596844
2017-11-21,0.0006893168059849408
2017-11-22,0.0006918260056556491
2017-11-24,0.0006887604099525824
2017-11-27,0.0006906993124511374
2017-11-28,0.0006965672085610386
2017-11-29,0.0006956635486752294
2017-11-30,0.0006951739135727664
2017-12-01,0.0006881273050980408
2017-12-04,0.0006906371847412718
2017-12-05,0.0006844256514360048
2017-12-06,0.0006868156203192477
2017-12-07,0.0006897150382756401
2017-12-08,0.0006900810325403128
2017-12-11,0.0006932850364551602
2017-12-12,0.0006921816570588657
2017-12-13,0.0006902389029668221
2017-12-14,0.0006822503513794764
2017-12-15,0.0006870560135436854
2017-12-18,0.0006874233903915172
2017-12-19,0.0006852638048411297
2017-12-20,0.0006911291643634243
2017-12-21,0.0006923872831927635
2017-12-22,0.0006952249293694646
2017-12-26,0.0006942457972594074
2017-12-27,0.0006920816291164922
2017-12-28,0.0006928495139681967
2017-12-29,0.0006954061127382172
2018-01-02,0.0007004897888687189
2018-01-03,0.0006982432713513731
2018-01-04,0.0007050896087126279
2018-01-05,0.0007139775674829263
2018-01-08,0.0007142518768725736
2018-01-09,0.000710006993555945
2018-01-10,0.000713338297122279
2018-01-11,0.0007167985459954895
2018-01-12,0.0007240315470904424
2018-01-16,0.0007196462592853337
2018-01-17,0.0007249594675440285
2018-01-18,0.0007268685833234922
2018-01-19,0.0007281462494599378
2018-01-22,0.0007255244167052588
2018-01-23,0.0007266963855638853
2018-01-24,0.00072730358465245
2018-01-25,0.0007246711674042672
2018-01-26,0.0007268594123899241
2018-01-29,0.0007272293007316577
2018-01-30,0.0007203346850812586
2018-01-31,0.0007202356576676561
2018-02-01,0.0007177025069515786
2018-02-02,0.0007066250396781104
2018-02-05,0.000691741396413148
2018-02-06,0.0006967967690234556
2018-02-07,0.0006995005827339362
2018-02-08,0.0006854095614776679
2018-02-09,0.0006854893178311894
2018-02-12,0.0006843754428726978
2018-02-13,0.0006919188979706004
2018-02-14,0.0006965473653921528
2018-02-15,0.0007051762001046846
2018-02-16,0.0007063369572362088
2018-02-20,0.0007041438656261167
2018-02-21,0.0007044655878962747
2018-02-22,0.0007030979461353226
2018-02-23,0.0007124994973359833
2018-02-26,0.0007117280704185269
2018-02-27,0.0007031351309447764
2018-02-28,0.0006957917714920381
2018-03-01,0.0006898745150762942
2018-03-02,0.0007005532521915381
2018-03-05,0.0007047354726257282
2018-03-06,0.0007090244965222148
2018-03-07,0.0007115273323261562
2018-03-08,0.0007093658081607224
2018-03-09,0.0007196876018931153
2018-03-12,0.0007251874196718688
2018-03-13,0.0007186053908270207
2018-03-14,0.0007207461710723173
2018-03-15,0.0007225093046219211
2018-03-16,0.0007260663720638494
2018-03-19,0.0007180720616690728
2018-03-20,0.0007222767219905446
2018-03-21,0.000727927460631328
2018-03-22,0.0007190935435048562
2018-03-23,0.0007139935602433756
2018-03-26,0.0007199921053928637
2018-03-27,0.0007128706999606216
2018-03-28,0.0007062073051138373
2018-03-29,0.0007107901045515508
2018-04-02,0.0006992617598498008
2018-04-03,0.0006979896214378556
2018-04-04,0.0007098235856604074
2018-04-05,0.0007115687085357258
2018-04-06,0.000701904589025526
2018-04-09,0.0007028533641115775
2018-04-10,0.0007071266079126115
2018-04-11,0.0007087213331293807
2018-04-12,0.0007079645941652224
2018-04-13,0.000710359809874106
2018-04-16,0.0007083885438581294
2018-04-17,0.0007168327576512201
2018-04-18,0.0007165075479196314
2018-04-19,0.0007104625281313393
2018-04-20,0.0007077405905953071
2018-04-23,0.0007065283744176476
2018-04-24,0.0007034074018859027
2018-04-25,0.0007072522258044778
2018-04-26,0.0007100086477778156
2018-04-27,0.0007108195401888118
2018-04-30,0.0007081819476888462
2018-05-01,0.0007086729505725309
2018-05-02,0.0007102894759254408
2018-05-03,0.0007080267558474684
2018-05-04,0.0007134264727355344
2018-05-07,0.0007124668684896918
2018-05-08,0.0007183444045946175
2018-05-09,0.0007218877437367155
2018-05-10,0.0007230991988254054
2018-05-11,0.0007237218949378565
2018-05-14,0.0007246151043125426
2018-05-15,0.0007248567101201253
2018-05-16,0.0007317191163782599
2018-05-17,0.0007346094377473911
2018-05-18,0.0007343019787220406
2018-05-21,0.0007366986271091225
2018-05-22,0.0007346325812327414
2018-05-23,0.0007310620089127084
2018-05-24,0.0007312839101509816
2018-05-25,0.0007320136094988161
2018-05-29,0.0007261247900018919
2018-05-30,0.0007360919145769085
2018-05-31,0.0007303456770400008
2018-06-01,0.000734079467125337
2018-06-04,0.0007352010003858211
2018-06-05,0.0007378301130047671
2018-06-06,0.0007399254231994501
2018-06-07,0.0007426447391902791
2018-06-08,0.0007436122234616427
2018-06-11,0.0007448920519426139
2018-06-12,0.000741967058827564
2018-06-13,0.0007409432414429151
2018-06-14,0.0007415193733180114
2018-06-15,0.0007418858678702733
2018-06-18,0.0007377970101423159
2018-06-19,0.0007409008181515908
2018-06-20,0.0007391125296134504
2018-06-21,0.0007388876422167456
2018-06-22,0.0007351391097700777
2018-06-25,0.0007287039445700305
2018-06-26,0.0007307493665722475
2018-06-27,0.0007240448072989292
2018-06-28,0.0007248648055919737
2018-06-29,0.0007247831232422008
2018-07-02,0.000727752990525854
2018-07-03,0.0007268605648833582
2018-07-05,0.0007305042160294928
2018-07-06,0.000733748507758758
2018-07-09,0.0007358782190010071
2018-07-10,0.000730342530105732
2018-07-11,0.000726432754728279
2018-07-12,0.0007292573243173894
2018-07-13,0.0007286430415764933
2018-07-16,0.0007310041765760111
2018-07-17,0.0007324660938210492
2018-07-18,0.000735347638241457
2018-07-19,0.0007314910770392924
2018-07-20,0.0007357636362246289
2018-07-23,0.0007320685028218143
2018-07-24,0.0007276651072281037
2018-07-25,0.0007290952021759001
2018-07-26,0.000734891620898015
2018-07-27,0.0007285620935748582
2018-07-30,0.0007290631024892136
2018-07-31,0.0007281845114293084
2018-08-01,0.0007276939778233515
2018-08-02,0.0007262851342579868
2018-08-03,0.0007286507739854287
2018-08-06,0.0007305062655156291
2018-08-07,0.0007317351253102178
2018-08-08,0.0007319423951281934
2018-08-09,0.0007324480780670495
2018-08-10,0.000730362375027438
2018-08-13,0.0007261689279884909
2018-08-14,0.0007290250819373956
2018-08-15,0.0007184034950880047
2018-08-16,0.0007222909563113777
2018-08-17,0.0007273933951326139
2018-08-20,0.0007286263674428639
2018-08-21,0.0007324820722314218
2018-08-22,0.0007303666921942842
2018-08-23,0.0007286193249051998
2018-08-24,0.0007309522615519537
2018-08-27,0.0007318273177892021
2018-08-28,0.0007329102439750379
2018-08-29,0.0007349360162423046
2018-08-30,0.0007342022646745772
2018-08-31,0.000736290287666197
2018-09-04,0.0007351100555008649
2018-09-05,0.0007372933537255211
2018-09-06,0.000733898260178556
2018-09-07,0.0007328706833433785
2018-09-10,0.0007326138094898571
2018-09-11,0.0007303974345138631
2018-09-12,0.0007292442022044376
2018-09-13,0.0007300102611176307
2018-09-14,0.0007349699319110226
2018-09-17,0.000731681812413898
2018-09-18,0.0007329192700704645
2018-09-19,0.0007322770356479325
2018-09-20,0.0007331573393472013
2018-09-21,0.000735672302985213
2018-09-24,0.0007341544212771112
2018-09-25,0.0007345156480818016
2018-09-26,0.0007317898548733215
2018-09-27,0.0007318661928399361
2018-09-28,0.00073356232054822
2018-10-01,0.0007300655544200119
2018-10-02,0.00072746680363589
2018-10-03,0.0007308392476195191
2018-10-04,0.0007252376747097777
2018-10-05,0.0007180127236321443
2018-10-08,0.0007160884581409732
2018-10-09,0.0007139574907848445
2018-10-10,0.0007032407502174376
2018-10-11,0.0006977425749410404
2018-10-12,0.0007001767078298471
2018-10-15,0.0007002802367164218
2018-10-16,0.000714231179101299
2018-10-17,0.0007150381485132584
2018-10-18,0.000709075062350184
2018-10-19,0.0007045021107137117
2018-10-22,0.0007034094196709528
2018-10-23,0.0006956948874703439
2018-10-24,0.0006855133985690376
2018-10-25,0.0006931057375985095
2018-10-26,0.00068873352600618
2018-10-29,0.0006860948893634422
2018-10-30,0.0006891750979047817
2018-10-31,0.000694608210777492
2018-11-01,0.000704990798618077
2018-11-02,0.000710383045013474
2018-11-05,0.00070946549651274
2018-11-06,0.0007121875110813747
2018-11-07,0.0007160631410294549
2018-11-08,0.00071567893705482
2018-11-09,0.000709468343955244
2018-11-12,0.0006984891632995094
2018-11-13,0.0006973997624466488
2018-11-14,0.0006943970407824462
2018-11-15,0.0006996587587979608
2018-11-16,0.0006999991913949621
2018-11-19,0.0006934442019213005
2018-11-20,0.000686826671305818
2018-11-21,0.0006952829882505007
2018-11-23,0.0006960422274826517
2018-11-26,0.0006993808384021527
2018-11-27,0.0006922730149170331
2018-11-28,0.0007004778467243344
2018-11-29,0.0006997736635709906
2018-11-30,0.0007013030044118462
2018-12-03,0.0007050273018882613
2018-12-04,0.0006912361938213873
2018-12-06,0.0006879203799963207
2018-12-07,0.0006804288832988892
2018-12-10,0.0006800797308874618
2018-12-11,0.0006792612102481943
2018-12-12,0.0006836393606668434
2018-12-13,0.0006782101696451992
2018-12-14,0.0006719629692570894
2018-12-17,0.0006676505961795698
2018-12-18,0.0006636796219452457
2018-12-19,0.0006560830563653308
2018-12-20,0.0006480376139736954
2018-12-21,0.0006422237486451987
2018-12-24,0.0006314551122050815
2018-12-26,0.0006499736220815233
2018-12-27,0.000647533626076946
2018-12-28,0.0006519271114868719
2018-12-31,0.0006507539168174592
2019-01-02,0.0006578696053884947
2019-01-03,0.0006527634980069141
2019-01-04,0.0006676068050284201
2019-01-07,0.0006748601117865238
2019-01-08,0.0006791902917009374
2019-01-09,0.0006833680103552897
2019-01-10,0.0006846471174695168
2019-01-11,0.0006861603606482802
2019-01-14,0.0006837481905139775
2019-01-15,0.0006865941319045277
2019-01-16,0.000689527239019716
2019-01-17,0.000692572834143812
2019-01-18,0.0006965628033892557
2019-01-22,0.000690756499627021
2019-01-23,0.0006907272162193223
2019-01-24,0.0006944234670873684
2019-01-25,0.0007023976838855805
2019-01-28,0.0006999173337993714
2019-01-29,0.000700791326402106
2019-01-30,0.0007055092110561656
2019-01-31,0.0007081368511994146
2019-02-01,0.0007096578531042841
2019-02-04,0.000712331105367614
2019-02-05,0.0007126468702036703
2019-02-06,0.0007173069727766102
2019-02-07,0.000713641933606457
2019-02-08,0.0007091585013676571
2019-02-11,0.0007102146285560273
2019-02-12,0.0007202435776443306
2019-02-13,0.0007219118952623838
2019-02-14,0.0007227273168024517
2019-02-15,0.0007274017322780324
2019-02-19,0.0007307758865373604
2019-02-20,0.0007320364385428046
2019-02-21,0.0007334761071386975
2019-02-22,0.0007380092079878331
2019-02-25,0.0007415784305140338
2019-02-26,0.0007355820832033455
2019-02-27,0.0007322335944499603
2019-02-28,0.0007303229478716755
2019-03-01,0.0007330697869418756
2019-03-04,0.0007303765484039104
2019-03-05,0.0007302329711567079
2019-03-06,0.0007236893759874352
2019-03-07,0.0007201495397046731
2019-03-08,0.000720011627943995
2019-03-11,0.0007255457942427768
2019-03-12,0.0007295381509402343
2019-03-13,0.0007276194951522097
2019-03-14,0.0007261721628095685
2019-03-15,0.0007273416155690882
2019-03-18,0.0007335405705004572
2019-03-19,0.0007322764200741183
2019-03-20,0.0007340618425588641
2019-03-21,0.0007326535816896129
2019-03-22,0.0007257956662833909
2019-03-25,0.0007257243995080209
2019-03-26,0.0007248380705053847
2019-03-27,0.0007189813737971118
2019-03-28,0.0007252010782134999
2019-03-29,0.0007268342306117059
2019-04-01,0.0007277887834618024
2019-04-02,0.0007284070888520233
2019-04-03,0.0007307597889902873
2019-04-04,0.0007327320947148053
2019-04-05,0.0007398014597583824
2019-04-08,0.0007411058444188878
2019-04-09,0.0007376374318899259
2019-04-10,0.0007415715519927257
2019-04-11,0.0007443983482411376
2019-04-12,0.0007445535338834741
2019-04-15,0.0007418899577584792
2019-04-16,0.0007427554892061039
2019-04-17,0.0007401459081697315
2019-04-18,0.0007399269670984587
2019-04-22,0.0007374761108969174
2019-04-23,0.0007420834550067035
2019-04-24,0.0007464087792941054
2019-04-25,0.0007439920988683291
2019-04-26,0.0007442461338562634
2019-04-29,0.0007454662682702118
2019-04-30,0.0007438165483331094
2019-05-01,0.0007409767815309554
2019-05-02,0.0007412062144915854
2019-05-03,0.0007521072151912556
2019-05-06,0.0007509917872712268
2019-05-07,0.000744812887465196
2019-05-08,0.0007480406807696127
2019-05-09,0.0007459071637041514
2019-05-10,0.0007463663557740752
2019-05-13,0.0007384129382936866
2019-05-14,0.000742743805782986
2019-05-15,0.0007444770811309009
2019-05-16,0.0007410987119991219
2019-05-17,0.0007362681168907592
2019-05-20,0.0007295389734742752
2019-05-21,0.0007328833612718633
2019-05-22,0.0007340286995929368
2019-05-23,0.0007212997004686361
2019-05-24,0.0007189407203609388
2019-05-28,0.0007160936195802492
2019-05-29,0.0007146580638477396
2019-05-30,0.0007140871131541271
2019-05-31,0.000705081456364054
2019-06-03,0.0007064432660845998
2019-06-04,0.0007154928566410756
2019-06-05,0.0007124800918911767
2019-06-06,0.0007114890096258097
2019-06-07,0.0007140680802906196
2019-06-10,0.0007199125518542182
2019-06-11,0.0007188346367326126
2019-06-12,0.0007224535565086843
2019-06-13,0.0007259821372180841
2019-06-14,0.000719135780958613
2019-06-17,0.0007230274530736214
2019-06-18,0.0007273355730637032
2019-06-19,0.0007286596241922183
2019-06-20,0.000728322047520269
2019-06-21,0.0007311548945689861
2019-06-24,0.0007275563417070696
2019-06-25,0.00072009761380043
2019-06-26,0.0007259445560534594
2019-06-27,0.0007313330817755315
2019-06-28,0.0007368055735961221
2019-07-01,0.000738773078907462
2019-07-02,0.0007354403005899179
2019-07-03,0.0007408469911012183
2019-07-05,0.0007424200930237213
2019-07-08,0.0007422103888845566
2019-07-09,0.0007381091972222809
2019-07-10,0.0007367789938066416
2019-07-11,0.0007345671424106026
2019-07-12,0.0007409714985586735
2019-07-15,0.0007398486283698436
2019-07-16,0.0007389162421660433
2019-07-17,0.000736608940598682
2019-07-18,0.0007400566986064394
2019-07-19,0.000737770761429557
2019-07-22,0.0007404740486407491
2019-07-23,0.0007453628458162775
2019-07-24,0.000751035504187314
2019-07-25,0.000747892139311368
2019-07-26,0.0007517825840790415
2019-07-29,0.000752250205314553
2019-07-30,0.0007544494101496824
2019-07-31,0.0007491775230619169
2019-08-01,0.0007433195180137631
2019-08-02,0.0007441737376854274
2019-08-05,0.0007388397445544648
2019-08-06,0.0007403173788664841
2019-08-07,0.0007403737537348132
2019-08-08,0.0007452007556156826
2019-08-09,0.0007418295714123335
2019-08-12,0.0007367853092716814
2019-08-13,0.0007418700250740873
2019-08-14,0.0007329679801906241
2019-08-15,0.0007342504740426303
2019-08-16,0.0007446539826956311
2019-08-19,0.0007480393765753046
2019-08-20,0.0007457192608721908
2019-08-21,0.000751983198754802
2019-08-22,0.0007473848330892263
2019-08-23,0.0007384335449429624
2019-08-26,0.0007434870341931354
2019-08-27,0.0007386572181529161
2019-08-28,0.0007416425566424412
2019-08-29,0.000744099417474331
2019-08-30,0.0007470119913219886
2019-09-03,0.0007390353026999197
2019-09-04,0.0007414996860932721
2019-09-05,0.0007468027887143069
2019-09-06,0.0007503372211310477
2019-09-09,0.0007531220155945206
2019-09-10,0.0007579465607212565
2019-09-11,0.0007672560191773758
2019-09-12,0.0007679986163933172
2019-09-13,0.0007685725236674656
2019-09-16,0.0007686992463755704
2019-09-17,0.0007658045335752206
2019-09-18,0.0007648984234245315
2019-09-19,0.0007642679372270589
2019-09-20,0.0007625281976095799
2019-09-23,0.0007620280213502806
2019-09-24,0.0007566605423567907
2019-09-25,0.000757347131057795
2019-09-26,0.0007500985932007431
2019-09-27,0.0007474941813596647
2019-09-30,0.0007465526988739146
2019-10-01,0.0007438554211376402
2019-10-02,0.0007393662647121602
2019-10-03,0.0007418574906781217
2019-10-04,0.0007452932318361416
2019-10-07,0.0007426390749316614
2019-10-08,0.000737067900260735
2019-10-09,0.0007387471450053251
2019-10-10,0.0007388689833807138
2019-10-11,0.0007458777669309136
2019-10-14,0.0007410034371373442
2019-10-15,0.0007492968839921677
2019-10-16,0.0007510771425747187
2019-10-17,0.0007513442362818701
2019-10-18,0.0007502493925404252
2019-10-21,0.0007553045045116669
2019-10-22,0.0007569401235862916
